file,line,value,func,context
tools/joint_estimator/search_direct.py,80,1.25,<module-scope>,"GRID_STAGES = ((2.0, 1.5), (1.25, 1.1), (1.05,))"
tools/joint_estimator/search_direct.py,80,1.1,<module-scope>,"GRID_STAGES = ((2.0, 1.5), (1.25, 1.1), (1.05,))"
tools/joint_estimator/search_direct.py,80,1.05,<module-scope>,"GRID_STAGES = ((2.0, 1.5), (1.25, 1.1), (1.05,))"
tools/joint_estimator/search_direct.py,143,24,maxplus_decode,"C, n, K = lat.C, lat.n, 24"
tools/joint_estimator/search_direct.py,494,5,starting_points,"fi = 5 if fit_label == ""all"" else fold"
tools/joint_estimator/search_direct.py,495,2,starting_points,"for s in range(2, N_STARTS):"
tools/joint_estimator/search_direct.py,301,0.5,establish_decoder,"for c in (0.5, 2.0, 10.0):"
tools/joint_estimator/search_direct.py,301,2.0,establish_decoder,"for c in (0.5, 2.0, 10.0):"
tools/joint_estimator/search_direct.py,301,10.0,establish_decoder,"for c in (0.5, 2.0, 10.0):"
tools/joint_estimator/search_direct.py,641,2,main,i += 2
tools/joint_estimator/search_direct.py,286,1e-09,establish_decoder,score_ok = abs(sc - r.total_score) < 1e-9
tools/joint_estimator/search_direct.py,644,2,main,i += 2
tools/joint_estimator/search_direct.py,207,12,maxplus_decode,"segs.append((b, j, k % 12, k < 12, ts.cls_keys[c]))"
tools/joint_estimator/search_direct.py,207,12,maxplus_decode,"segs.append((b, j, k % 12, k < 12, ts.cls_keys[c]))"
tools/joint_estimator/search_direct.py,381,100.0,grade_stems,cols[axis] = (100.0 * agg[a] / tot) if tot else None
tools/joint_estimator/search_direct.py,496,100,starting_points,seed = SEED_BASE + 100 * fi + s
tools/joint_estimator/search_direct.py,292,12,establish_decoder,"""score_delta"": round(sc - r.total_score, 12),"
tools/joint_estimator/search_direct.py,338,60,__init__,if verbose and idx % 60 == 0:
tools/joint_estimator/search_direct.py,211,12,maxplus_decode,"col = prev[k] + mc.WL[0 if k < 12 else 1][:, c]          # same-key: over previous classes"
tools/joint_estimator/search_direct.py,459,0.05,coordinate_search,"cands.extend([0.05, 0.25, 1.0])"
tools/joint_estimator/search_direct.py,459,0.25,coordinate_search,"cands.extend([0.05, 0.25, 1.0])"
tools/joint_estimator/search_direct.py,498,2,starting_points,"starts.append({""name"": f""random{s - 2:02d}"", ""seed"": int(seed),"
tools/joint_estimator/search_direct.py,543,100,search_fit,"f""root {100*(1-g['root_disagree']):.2f} keyL {100*(1-g['key_local_disagree']):.2f} """
tools/joint_estimator/search_direct.py,543,100,search_fit,"f""root {100*(1-g['root_disagree']):.2f} keyL {100*(1-g['key_local_disagree']):.2f} """
tools/joint_estimator/search_direct.py,169,12,maxplus_decode,"sm[k] = (prev[k, fc][:, None] + mc.WL[0 if k < 12 else 1][fc]).max(axis=0)"
tools/joint_estimator/search_run.py,62,74.0,<module-scope>,"PREDICTION_BANDS = {""key_local_agree_pct"": (74.0, 82.0), ""key_home_agree_pct"": (57.0, 68.0),"
tools/joint_estimator/search_run.py,62,82.0,<module-scope>,"PREDICTION_BANDS = {""key_local_agree_pct"": (74.0, 82.0), ""key_home_agree_pct"": (57.0, 68.0),"
tools/joint_estimator/search_run.py,62,57.0,<module-scope>,"PREDICTION_BANDS = {""key_local_agree_pct"": (74.0, 82.0), ""key_home_agree_pct"": (57.0, 68.0),"
tools/joint_estimator/search_run.py,62,68.0,<module-scope>,"PREDICTION_BANDS = {""key_local_agree_pct"": (74.0, 82.0), ""key_home_agree_pct"": (57.0, 68.0),"
tools/joint_estimator/search_run.py,63,72.0,<module-scope>,"""root_agree_pct"": (72.0, 77.0), ""rn_agree_pct"": (59.0, 66.0)}"
tools/joint_estimator/search_run.py,63,77.0,<module-scope>,"""root_agree_pct"": (72.0, 77.0), ""rn_agree_pct"": (59.0, 66.0)}"
tools/joint_estimator/search_run.py,63,59.0,<module-scope>,"""root_agree_pct"": (72.0, 77.0), ""rn_agree_pct"": (59.0, 66.0)}"
tools/joint_estimator/search_run.py,63,66.0,<module-scope>,"""root_agree_pct"": (72.0, 77.0), ""rn_agree_pct"": (59.0, 66.0)}"
tools/joint_estimator/search_run.py,282,2,main,"""mean_key_changes_per_piece"": round(float(np.mean([gt_mod[s] for s in shared])), 2),"
tools/joint_estimator/search_run.py,105,20,reproduce_check,"""pieces_differing"": diffs[:20], ""n_pieces_differing"": len(diffs),"
tools/joint_estimator/search_run.py,178,4,establish_at_selected,held = sorted(s for s in covered if fold_of[s] == fold)[:4]
tools/joint_estimator/search_run.py,276,2,main,"mod[name] = {""mean_key_changes_per_piece"": round(float(np.mean([d[s] for s in shared])), 2),"
tools/joint_estimator/search_run.py,330,4,main,"weight_stats = {n: {""mean"": round(float(np.mean(v)), 4), ""sd"": round(float(np.std(v)), 4),"
tools/joint_estimator/search_run.py,330,4,main,"weight_stats = {n: {""mean"": round(float(np.mean(v)), 4), ""sd"": round(float(np.std(v)), 4),"
tools/joint_estimator/search_run.py,331,4,main,"""min"": round(float(min(v)), 4), ""max"": round(float(max(v)), 4),"
tools/joint_estimator/search_run.py,331,4,main,"""min"": round(float(min(v)), 4), ""max"": round(float(max(v)), 4),"
tools/joint_estimator/search_run.py,92,40,decode_and_grade,if verbose and idx % 40 == 0:
tools/joint_estimator/search_run.py,191,1e-09,establish_at_selected,ok = abs(sc - r.total_score) < 1e-9 and k(r.segments) == k(got)
tools/joint_estimator/search_run.py,265,2,main,"""vs_identity_pp"": (round(v - cols[""identity_cv""][axis], 2)"
tools/joint_estimator/search_run.py,267,2,main,"""vs_likelihood_pp"": (round(v - cols[""likelihood_cv""][axis], 2)"
tools/joint_estimator/search_run.py,300,6,main,"""R_train"": {""min"": round(min(rs), 6), ""max"": round(max(rs), 6),"
tools/joint_estimator/search_run.py,300,6,main,"""R_train"": {""min"": round(min(rs), 6), ""max"": round(max(rs), 6),"
tools/joint_estimator/search_run.py,301,6,main,"""spread"": round(max(rs) - min(rs), 6),"
tools/joint_estimator/search_run.py,302,6,main,"""median"": round(float(np.median(rs)), 6),"
tools/joint_estimator/search_run.py,305,2,main,"""spread"": round(max(hs) - min(hs), 2)},"
tools/joint_estimator/search_run.py,307,2,main,"""spread"": round(max(rts) - min(rts), 2)},"
tools/joint_estimator/search_run.py,376,3,main,"""timing"": {name: {""mean_s"": round(float(np.mean(a[""timings""])), 3),"
tools/joint_estimator/search_run.py,377,3,main,"""max_s"": round(float(np.max(a[""timings""])), 3),"
tools/joint_estimator/search_run.py,411,100.0,_paired,"draws[name][axis] = 100.0 * num / np.maximum(1.0, den)"
tools/joint_estimator/search_run.py,419,2,_paired,"""mean"": round(float(dd.mean()), 2), ""lo"": round(lo, 2), ""hi"": round(hi, 2),"
tools/joint_estimator/search_run.py,419,2,_paired,"""mean"": round(float(dd.mean()), 2), ""lo"": round(lo, 2), ""hi"": round(hi, 2),"
tools/joint_estimator/search_run.py,419,2,_paired,"""mean"": round(float(dd.mean()), 2), ""lo"": round(lo, 2), ""hi"": round(hi, 2),"
tools/joint_estimator/search_run.py,153,6,stability_heldout,"""heldout_R"": round(g[""R""], 6)})"
tools/joint_estimator/search_run.py,193,12,establish_at_selected,"rows.append({""fold"": fold, ""stem"": stem, ""score_delta"": round(sc - r.total_score, 12),"
tools/joint_estimator/search_run.py,417,2.5,_paired,"lo, hi = float(np.percentile(dd, 2.5)), float(np.percentile(dd, 97.5))"
tools/joint_estimator/search_run.py,417,97.5,_paired,"lo, hi = float(np.percentile(dd, 2.5)), float(np.percentile(dd, 97.5))"
tools/joint_estimator/search_run.py,318,2,main,"""random"": [p[""R_train""] for p in rec[""per_start""] if p[""start_index""] >= 2]},"
tools/joint_estimator/search_run.py,151,2,stability_heldout,"""heldout_columns"": {k: (round(v, 2) if v is not None else None)"
tools/joint_estimator/search_run.py,303,0.001,main,"""n_within_1e-3_of_best"": int(sum(1 for r in rs if r <= min(rs) + 1e-3))},"
tools/notation_seams/analyze_cost_profile.py,35,2,<module-scope>,REPO = Path(__file__).resolve().parents[2]
tools/notation_seams/analyze_cost_profile.py,54,2000,loglog_fit,"def loglog_fit(xs, ys, n_boot=2000, seed_pts=None):"
tools/notation_seams/analyze_cost_profile.py,83,2463534242,loglog_fit,state = 2463534242
tools/notation_seams/analyze_cost_profile.py,57,3,loglog_fit,if n < 3:
tools/notation_seams/analyze_cost_profile.py,89,4294967295,rnd,state &= 0xFFFFFFFF
tools/notation_seams/analyze_cost_profile.py,240,29677,main,"""measured_max_events_adapter"": 29677,"
tools/notation_seams/analyze_cost_profile.py,86,4294967295,rnd,state ^= (state << 13) & 0xFFFFFFFF
tools/notation_seams/analyze_cost_profile.py,87,17,rnd,state ^= (state >> 17)
tools/notation_seams/analyze_cost_profile.py,88,4294967295,rnd,state ^= (state << 5) & 0xFFFFFFFF
tools/notation_seams/analyze_cost_profile.py,90,4294967295,rnd,return state / 0xFFFFFFFF
tools/notation_seams/analyze_cost_profile.py,79,2,loglog_fit,sst = sum((v - my) ** 2 for v in ly)
tools/notation_seams/analyze_cost_profile.py,80,2,loglog_fit,ssr = sum((ly[i] - (a + k * lx[i])) ** 2 for i in range(n))
tools/notation_seams/analyze_cost_profile.py,86,13,rnd,state ^= (state << 13) & 0xFFFFFFFF
tools/notation_seams/analyze_cost_profile.py,88,5,rnd,state ^= (state << 5) & 0xFFFFFFFF
tools/notation_seams/analyze_cost_profile.py,101,10,loglog_fit,"""A"": math.exp(a), ""k"": k, ""log10_A"": a / math.log(10),"
tools/notation_seams/analyze_cost_profile.py,220,10000,main,"for label, nev in [(""10k_events"", 10000), (""30k_events_gluck_scale"", 30000),"
tools/notation_seams/analyze_cost_profile.py,220,30000,main,"for label, nev in [(""10k_events"", 10000), (""30k_events_gluck_scale"", 30000),"
tools/notation_seams/analyze_cost_profile.py,221,60000,main,"(""60k_events_tristan_act_estimate"", 60000)]:"
tools/notation_seams/analyze_cost_profile.py,266,30,main,"long_free = [r for r in b4 if (r.get(""maxUnitMeasures"") or 0) > 30]"
tools/notation_seams/analyze_cost_profile.py,270,8,main,"""worst_maxUnitMeasures"": sorted(b4, key=lambda r: -(r.get(""maxUnitMeasures"") or 0))[:8],"
tools/notation_seams/analyze_cost_profile.py,65,2,fit,sxx = sum((lx[i] - mx) ** 2 for i in idx)
tools/notation_seams/analyze_cost_profile.py,98,0.025,loglog_fit,lo = ks[int(0.025 * len(ks))] if ks else None
tools/notation_seams/analyze_cost_profile.py,99,0.975,loglog_fit,hi = ks[int(0.975 * len(ks))] if ks else None
tools/notation_seams/analyze_cost_profile.py,153,1024,main,"""peak_ws_MB"": s.get(""peak_ws_bytes"", 0) / (1024 * 1024),"
tools/notation_seams/analyze_cost_profile.py,153,1024,main,"""peak_ws_MB"": s.get(""peak_ws_bytes"", 0) / (1024 * 1024),"
tools/notation_seams/analyze_cost_profile.py,154,1024,main,"""ws_decode_growth_MB"": s.get(""ws_decode_growth_bytes"", 0) / (1024 * 1024),"
tools/notation_seams/analyze_cost_profile.py,154,1024,main,"""ws_decode_growth_MB"": s.get(""ws_decode_growth_bytes"", 0) / (1024 * 1024),"
tools/notation_seams/analyze_cost_profile.py,227,1000,main,"""buildfacts_floor_s_point"": ms / 1000 if ms else None,"
tools/notation_seams/analyze_cost_profile.py,228,1000,main,"""buildfacts_floor_s_ci95"": [lo / 1000 if lo else None, hi / 1000 if hi else None],"
tools/notation_seams/analyze_cost_profile.py,228,1000,main,"""buildfacts_floor_s_ci95"": [lo / 1000 if lo else None, hi / 1000 if hi else None],"
tools/notation_seams/analyze_cost_profile.py,304,100,main,"print(f""content/DP split (chorale): content={100*cf:.1f}% DP={100*(1-cf):.1f}%"")"
tools/notation_seams/analyze_cost_profile.py,304,100,main,"print(f""content/DP split (chorale): content={100*cf:.1f}% DP={100*(1-cf):.1f}%"")"
tools/notation_seams/choose_exposure_constants.py,39,0.35,<module-scope>,"(0.35, ""modeNameConfidenceThreshold (mode-suffix vs fallback-suffix)""),"
tools/notation_seams/choose_exposure_constants.py,40,0.5,<module-scope>,"(0.50, ""kTentativeKeyExposureThreshold / supportsTentativeKeyExposure / exposure bucket lower""),"
tools/notation_seams/choose_exposure_constants.py,41,0.8,<module-scope>,"(0.80, ""kAssertiveKeyExposureThreshold / kAnnotateKeyConfidenceThreshold / hasAssertiveExposure / bucket upper""),"
tools/notation_seams/choose_exposure_constants.py,147,2,main,"json.dump(out, f, indent=2)"
tools/notation_seams/choose_exposure_constants.py,120,6,main,"""legacy_rate_dur"": round(legacy_rate_dur, 6),"
tools/notation_seams/choose_exposure_constants.py,121,6,main,"""legacy_rate_count"": round(legacy_rate_cnt, 6),"
tools/notation_seams/choose_exposure_constants.py,124,6,main,"""record_rate_count"": round(record_rate_cnt, 6),"
tools/notation_seams/choose_exposure_constants.py,122,6,main,"""chosen_gap_nats"": round(best[""chosen_gap_nats""], 6) if best else None,"
tools/notation_seams/choose_exposure_constants.py,123,6,main,"""record_rate_dur"": round(best[""record_rate_dur""], 6) if best else None,"
tools/notation_seams/choose_exposure_constants.py,125,6,main,"""residual_dur"": round(best[""residual_dur""], 6) if best else None,"
tools/notation_seams/classify_dualarm.py,465,200,main,if len(unexplained_all) > 200:
tools/notation_seams/classify_dualarm.py,462,200,main,for e in unexplained_all[:200]:
tools/notation_seams/classify_dualarm.py,135,2,local_seq,"return [(t, readings[t]) for t in ts[-2:]]"
tools/notation_seams/classify_dualarm.py,466,200,main,"lines.append(""  ... (%d more)"" % (len(unexplained_all) - 200))"
tools/notation_seams/classify_dualarm.py,189,2,classify_annotation,"for key in sorted(set(lidx) | set(ridx), key=lambda k: (k[0] or 0, k[1] or 0, str(k[2]))):"
tools/notation_seams/classify_dualarm.py,265,2,classify_tuning,"for key in sorted(set(lidx) | set(ridx), key=lambda k: (k[0] or 0, k[1] or 0, k[2] or 0)):"
tools/notation_seams/gen_callpath_facts.py,38,2,<module-scope>,REPO = Path(__file__).resolve().parents[2]
tools/notation_seams/gen_callpath_facts.py,46,44,<module-scope>,"(""acc_sel_sub"",   ""src/notation/internal/notationaccessibility.cpp"", 44,  ""selectionChanged().onNotify""),"
tools/notation_seams/gen_callpath_facts.py,47,48,<module-scope>,"(""acc_notn_sub"",  ""src/notation/internal/notationaccessibility.cpp"", 48,  ""notationChanged().onReceive""),"
tools/notation_seams/gen_callpath_facts.py,48,110,<module-scope>,"(""acc_update"",    ""src/notation/internal/notationaccessibility.cpp"", 110, ""void NotationAccessibility::updateAccessibilityInfo()""),"
tools/notation_seams/gen_callpath_facts.py,49,118,<module-scope>,"(""acc_is_single"", ""src/notation/internal/notationaccessibility.cpp"", 118, ""selection()->isSingle()""),"
tools/notation_seams/gen_callpath_facts.py,50,119,<module-scope>,"(""acc_single_fn"", ""src/notation/internal/notationaccessibility.cpp"", 119, ""singleElementAccessibilityInfo()""),"
tools/notation_seams/gen_callpath_facts.py,51,120,<module-scope>,"(""acc_is_range"",  ""src/notation/internal/notationaccessibility.cpp"", 120, ""selection()->isRange()""),"
tools/notation_seams/gen_callpath_facts.py,52,122,<module-scope>,"(""acc_is_list"",   ""src/notation/internal/notationaccessibility.cpp"", 122, ""selection()->isList()""),"
tools/notation_seams/gen_callpath_facts.py,53,136,<module-scope>,"(""acc_dedup"",     ""src/notation/internal/notationaccessibility.cpp"", 136, ""m_accessibilityInfo.val == infoStd""),"
tools/notation_seams/gen_callpath_facts.py,54,140,<module-scope>,"(""acc_set"",       ""src/notation/internal/notationaccessibility.cpp"", 140, ""m_accessibilityInfo.set(infoStd)""),"
tools/notation_seams/gen_callpath_facts.py,55,203,<module-scope>,"(""acc_isnote"",    ""src/notation/internal/notationaccessibility.cpp"", 203, ""element->isNote()""),"
tools/notation_seams/gen_callpath_facts.py,56,204,<module-scope>,"(""acc_annot"",     ""src/notation/internal/notationaccessibility.cpp"", 204, ""harmonicAnnotation(toNote(element))""),"
tools/notation_seams/gen_callpath_facts.py,59,817,<module-scope>,"(""ha_fn"",         ""src/notation/internal/notationcomposingbridge.cpp"", 817, ""std::string harmonicAnnotation(const Note* note)""),"
tools/notation_seams/gen_callpath_facts.py,60,825,<module-scope>,"(""ha_calls"",      ""src/notation/internal/notationcomposingbridge.cpp"", 825, ""analyzeNoteHarmonicContextDetails(note)""),"
tools/notation_seams/gen_callpath_facts.py,61,964,<module-scope>,"(""details_funnel"",""src/notation/internal/notationcomposingbridge.cpp"", 964, ""return analyzeHarmonicContextAtTick(sc, tick""),"
tools/notation_seams/gen_callpath_facts.py,64,703,<module-scope>,"(""funnel_fn"",     ""src/notation/internal/notationcomposingbridge.cpp"", 703, ""NoteHarmonicContext analyzeHarmonicContextAtTick""),"
tools/notation_seams/gen_callpath_facts.py,65,729,<module-scope>,"(""funnel_flag"",   ""src/notation/internal/notationcomposingbridge.cpp"", 729, ""prefs->useJointNotationRecord()""),"
tools/notation_seams/gen_callpath_facts.py,66,732,<module-scope>,"(""funnel_produce"",""src/notation/internal/notationcomposingbridge.cpp"", 732, ""produceNotationRecord(score, std::string()""),"
tools/notation_seams/gen_callpath_facts.py,67,737,<module-scope>,"(""funnel_view"",   ""src/notation/internal/notationcomposingbridge.cpp"", 737, ""buildNoteContextFromRecord(rec.record, tick)""),"
tools/notation_seams/gen_callpath_facts.py,70,1001,<module-scope>,"(""select_fn"",     ""src/notation/internal/notationinteraction.cpp"", 1001, ""void NotationInteraction::select(""),"
tools/notation_seams/gen_callpath_facts.py,71,1025,<module-scope>,"(""select_notify"", ""src/notation/internal/notationinteraction.cpp"", 1025, ""notifyAboutSelectionChangedIfNeed();""),"
tools/notation_seams/gen_callpath_facts.py,72,387,<module-scope>,"(""notify_guard"",  ""src/notation/internal/notationinteraction.cpp"", 387,  ""if (!score()->selectionChanged())""),"
tools/notation_seams/gen_callpath_facts.py,73,395,<module-scope>,"(""notify_emit"",   ""src/notation/internal/notationinteraction.cpp"", 395,  ""m_selectionChanged.notify()""),"
tools/notation_seams/gen_callpath_facts.py,74,344,<module-scope>,"(""apply_notn"",    ""src/notation/internal/notationinteraction.cpp"", 344,  ""notifyAboutNotationChanged();""),"
tools/notation_seams/gen_callpath_facts.py,77,830,<module-scope>,"(""mp_consider"",   ""src/notationscene/qml/MuseScore/NotationScene/notationviewinputcontroller.cpp"", 830, ""mousePress_considerSelect""),"
tools/notation_seams/gen_callpath_facts.py,78,852,<module-scope>,"(""mp_single"",     ""src/notationscene/qml/MuseScore/NotationScene/notationviewinputcontroller.cpp"", 852, ""SelectType selectType = SelectType::SINGLE;""),"
tools/notation_seams/gen_callpath_facts.py,79,856,<module-scope>,"(""mp_add"",        ""src/notationscene/qml/MuseScore/NotationScene/notationviewinputcontroller.cpp"", 856, ""selectType = SelectType::ADD;""),"
tools/notation_seams/gen_callpath_facts.py,80,873,<module-scope>,"(""mp_select"",     ""src/notationscene/qml/MuseScore/NotationScene/notationviewinputcontroller.cpp"", 873, ""select({ ctx.hitElement }, selectType""),"
tools/notation_seams/gen_callpath_facts.py,83,596,<module-scope>,"(""chan_send"",     ""muse/framework/global/thirdparty/kors_async/async/internal/channelimpl.h"", 596, ""void send(SendMode mode""),"
tools/notation_seams/gen_callpath_facts.py,84,487,<module-scope>,"(""chan_sync"",     ""muse/framework/global/thirdparty/kors_async/async/internal/channelimpl.h"", 487, ""sendThdata.receiversCall(args ...)""),"
tools/notation_seams/gen_callpath_facts.py,87,1385,<module-scope>,"(""emit_fn"",       ""src/notation/internal/notationcomposingbridge.cpp"", 1385, ""void addHarmonicAnnotationsToSelection""),"
tools/notation_seams/gen_callpath_facts.py,88,1495,<module-scope>,"(""emit_produce"",  ""src/notation/internal/notationcomposingbridge.cpp"", 1495, ""produceNotationRecord(score, std::string()""),"
tools/notation_seams/gen_callpath_facts.py,89,1384,<module-scope>,"(""implode_fn"",    ""src/notation/internal/notationimplodebridge.cpp"", 1384, ""bool populateChordTrack(""),"
tools/notation_seams/gen_callpath_facts.py,90,1420,<module-scope>,"(""implode_produce"",""src/notation/internal/notationimplodebridge.cpp"", 1420, ""produceNotationRecord(score, std::string()""),"
tools/notation_seams/gen_callpath_facts.py,91,747,<module-scope>,"(""tuning_fn"",     ""src/notation/internal/notationtuningbridge.cpp"", 747, ""bool applyRegionTuning(""),"
tools/notation_seams/gen_callpath_facts.py,92,777,<module-scope>,"(""tuning_produce"",""src/notation/internal/notationtuningbridge.cpp"", 777, ""produceNotationRecord(score, std::string()""),"
tools/notation_seams/gen_callpath_facts.py,93,8256,<module-scope>,"(""annot_sel_fn"",  ""src/notation/internal/notationinteraction.cpp"", 8256, ""void NotationInteraction::addAnalyzedHarmonyToSelection""),"
tools/notation_seams/gen_callpath_facts.py,94,8311,<module-scope>,"(""annot_sel_call"",""src/notation/internal/notationinteraction.cpp"", 8311, ""analyzeNoteHarmonicContext(note, keyFifths, keyMode)""),"
tools/notation_seams/gen_callpath_facts.py,95,194,<module-scope>,"(""ctxmenu_call"",  ""src/notationscene/qml/MuseScore/NotationScene/notationcontextmenumodel.cpp"", 194, ""analyzeNoteHarmonicContextDetails(note)""),"
tools/notation_seams/gen_callpath_facts.py,321,2,main,return 2
tools/notation_seams/gen_callpath_facts.py,103,2,<module-scope>,"ANCHOR_BY_ID = {a[0]: (a[1], a[2], a[3]) for a in ANCHORS}"
tools/notation_seams/gen_callpath_facts.py,103,3,<module-scope>,"ANCHOR_BY_ID = {a[0]: (a[1], a[2], a[3]) for a in ANCHORS}"
tools/notation_seams/gen_callpath_facts.py,339,2,main,"OUT.write_text(json.dumps(doc, indent=2, sort_keys=True) + ""\n"", encoding=""utf-8"")"
