file,loc,kind,name,population,verdict_class,verdict,in_param_manifest,flagged,rationale
src/composing/analysis/chord/chordanalyzer.cpp,1416,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1421,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1426,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1431,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1453,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1459,branch,switch@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1460,branch,case@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1461,branch,case@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1462,branch,case@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1463,branch,case@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1482,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1551,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1552,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1553,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1554,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1558,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1559,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1561,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1562,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1563,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1564,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1566,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1567,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1568,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1569,branch,ternary@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1572,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1590,branch,if@analyzeChord,SURVIVES-oracle,code,SURVIVES,na,no,[analyzeChord] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1603,branch,switch@create,SURVIVES-oracle,code,SURVIVES,na,no,[create] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.cpp,1604,branch,case@create,SURVIVES-oracle,code,SURVIVES,na,no,[create] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,107,branch,if@templateIntervalMask,SURVIVES-oracle,code,SURVIVES,na,no,[templateIntervalMask] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,132,branch,if@normalizeMergedBassTone,SURVIVES-oracle,code,SURVIVES,na,no,[normalizeMergedBassTone] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,138,branch,if@normalizeMergedBassTone,SURVIVES-oracle,code,SURVIVES,na,no,[normalizeMergedBassTone] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,155,branch,if@mergeChordAnalysisTones,SURVIVES-oracle,code,SURVIVES,na,no,[mergeChordAnalysisTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,161,branch,if@mergeChordAnalysisTones,SURVIVES-oracle,code,SURVIVES,na,no,[mergeChordAnalysisTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,169,branch,if@mergeChordAnalysisTones,SURVIVES-oracle,code,SURVIVES,na,no,[mergeChordAnalysisTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,172,branch,if@mergeChordAnalysisTones,SURVIVES-oracle,code,SURVIVES,na,no,[mergeChordAnalysisTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,175,branch,if@mergeChordAnalysisTones,SURVIVES-oracle,code,SURVIVES,na,no,[mergeChordAnalysisTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,178,branch,else-if@mergeChordAnalysisTones,SURVIVES-oracle,code,SURVIVES,na,no,[mergeChordAnalysisTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,190,branch,if@bassToneFromTones,SURVIVES-oracle,code,SURVIVES,na,no,[bassToneFromTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,193,branch,if@bassToneFromTones,SURVIVES-oracle,code,SURVIVES,na,no,[bassToneFromTones] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,492,branch,if@advanceTemporalContext,SURVIVES-oracle,code,SURVIVES,na,no,[advanceTemporalContext] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,565,branch,ternary@advanceTemporalContext,SURVIVES-oracle,code,SURVIVES,na,no,[advanceTemporalContext] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,568,branch,ternary@advanceTemporalContext,SURVIVES-oracle,code,SURVIVES,na,no,[advanceTemporalContext] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,570,branch,ternary@advanceTemporalContext,SURVIVES-oracle,code,SURVIVES,na,no,[advanceTemporalContext] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,606,branch,if@computeRawFanoutSummary,SURVIVES-oracle,code,SURVIVES,na,no,[computeRawFanoutSummary] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,607,branch,if@computeRawFanoutSummary,SURVIVES-oracle,code,SURVIVES,na,no,[computeRawFanoutSummary] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,609,branch,if@computeRawFanoutSummary,SURVIVES-oracle,code,SURVIVES,na,no,[computeRawFanoutSummary] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,610,branch,if@computeRawFanoutSummary,SURVIVES-oracle,code,SURVIVES,na,no,[computeRawFanoutSummary] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,742,branch,if@inferNextRootPc,SURVIVES-oracle,code,SURVIVES,na,no,[inferNextRootPc] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,746,branch,if@inferNextRootPc,SURVIVES-oracle,code,SURVIVES,na,no,[inferNextRootPc] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/chordanalyzer.h,749,branch,ternary@inferNextRootPc,SURVIVES-oracle,code,SURVIVES,na,no,[inferNextRootPc] branch in surviving oracle/helper; exercised on the corpus (see fire table); no issue.
src/composing/analysis/chord/analysisutils.h,40,decl,length,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/analysisutils.h,91,decl,normalizePc,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/analysisutils.h,110,decl,normalizePc,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/analysisutils.h,114,decl,normalizePc,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,120,decl,templateIntervalMask,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,162,decl,push_back,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,183,decl,normalizeMergedBassTone,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,204,decl,abs,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,205,decl,min,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,241,decl,hasExtension,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,248,decl,hasExtension,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,432,decl,IChordAnalyzer,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,560,decl,advanceTemporalContext,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,601,decl,size,SURVIVES-oracle,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,747,decl,applyIter8691Pedal,RETIREMENT-COUPLED,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,748,decl,applyPostScoringGates,RETIREMENT-COUPLED,code,SURVIVES,na,no,local decl / call in surviving code; no issue.
src/composing/analysis/chord/chordanalyzer.h,829,decl,formatRomanNumeral,SURVIVES-formatter-decl,code,SURVIVES,na,yes,display/voicing/arrangement declaration living in the analysis header (chordanalyzer.h) -- ARCHITECTURE.md 4.1i-noted layering debt (analysis-is-display-agnostic 2.3).
src/composing/analysis/chord/chordanalyzer.h,833,decl,formatNashvilleNumber,SURVIVES-formatter-decl,code,SURVIVES,na,yes,display/voicing/arrangement declaration living in the analysis header (chordanalyzer.h) -- ARCHITECTURE.md 4.1i-noted layering debt (analysis-is-display-agnostic 2.3).
src/composing/analysis/chord/chordanalyzer.h,851,decl,closePositionVoicing,SURVIVES-voicing-decl,code,SURVIVES,na,yes,display/voicing/arrangement declaration living in the analysis header (chordanalyzer.h) -- ARCHITECTURE.md 4.1i-noted layering debt (analysis-is-display-agnostic 2.3).
src/composing/analysis/chord/chordanalyzer.h,862,decl,chordTonePitchClasses,SURVIVES-voicing-decl,code,SURVIVES,na,yes,display/voicing/arrangement declaration living in the analysis header (chordanalyzer.h) -- ARCHITECTURE.md 4.1i-noted layering debt (analysis-is-display-agnostic 2.3).
src/composing/analysis/chord/chordanalyzer.cpp,23,crosslayer,chordanalyzer.h,SURVIVES-oracle,code,SURVIVES,na,no,include edge to external; internal chord include; SURVIVES.
src/composing/analysis/chord/chordanalyzer.cpp,24,crosslayer,analysisutils.h,SURVIVES-oracle,code,SURVIVES,na,no,include edge to external; internal chord include; SURVIVES.
src/composing/analysis/chord/chordanalyzer.cpp,25,crosslayer,composing/analysis/function/harmonicfunctionlayer.h,SURVIVES-oracle,code,SURVIVES,na,no,"include edge to function; chord oracle -> harmonicfunctionlayer (the competition pipeline it hands the snapshot to); the L4/L5 seam, R1/R7-coupled but load-bearing (byte-identical E2d split); note not finding."
src/composing/analysis/chord/chordanalyzer.cpp,26,crosslayer,../param/paramoverride.h,SURVIVES-oracle,code,SURVIVES,na,no,include edge to param; Stage-5 override registration include; SURVIVES.
src/composing/analysis/chord/chordanalyzer.h,34,crosslayer,analysisutils.h,SURVIVES-oracle,code,SURVIVES,na,no,include edge to external; internal chord include; SURVIVES.
