file,kind,line,ident,func,layer,verdict_class,verdict,in_param_manifest,reason
src/composing/analysis/section/sectionanalyzer.cpp,branch,314,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,320,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,327,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,351,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,356,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,358,else-if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,360,else-if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,362,else-if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,370,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,376,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,379,else-if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,382,else-if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,385,else-if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,392,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,397,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,426,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,438,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,440,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,447,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,460,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,468,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,469,ternary,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,470,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,495,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,502,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,510,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,513,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,515,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,522,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,526,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,531,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,532,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,540,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,541,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,549,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,553,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,557,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,566,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,579,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,589,ternary,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,606,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,613,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,616,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,629,ternary,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,632,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,633,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,647,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,658,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,659,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,668,else-if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,670,ternary,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,675,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,680,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,697,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
src/composing/analysis/section/sectionanalyzer.cpp,branch,698,if,analyzeSection,L3-seam+L4-gap,code,NO-ISSUE,,ordinary control flow / guard — edge-case behavior characterized in the report's contract-direction + edge-case notes
