kind,ident,line,func,verdict,subclass,manifest_present,flag,finding_slug,note,context
branch,if,4169,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (inputPath.empty()) {
branch,if,4176,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,"if (!applyPreset(presetName, keyPrefs)) {"
literal,0.125,4220,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,double presetKWStepIn = 0.125;   // Default carrier (== the production/global initializer)
branch,if,4222,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,"if (presetName == ""Jazz"") {"
literal,0.12,4223,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,chordPrefs.extensionThreshold                    = 0.12;
literal,0.20,4226,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,chordPrefs.stepwiseBassInversionBonus            = 0.20;
literal,0.20,4227,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,chordPrefs.stepwiseBassLookaheadBonus            = 0.20;
literal,0.15,4228,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,chordPrefs.sameRootInversionBonus                = 0.15;
literal,0.20,4229,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,chordPrefs.completeTriadInversionBonus           = 0.20;
literal,0.70,4230,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,chordPrefs.bassNoteRootBonus                     = 0.70;   // O-9 Jazz carrier (pinned)
literal,0.10,4231,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,presetKWStepIn                                   = 0.10;   // O-9 Jazz carrier (PINNED 0.10; NOT adopted — 2.2e mandate 4c)
branch,else-if,4233,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,"} else if (presetName == ""Baroque"") {"
literal,0.70,4235,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,chordPrefs.bassNoteRootBonus                     = 0.70;   // O-9 Baroque carrier (idiom-#2 fit target)
literal,0.125,4236,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,presetKWStepIn                                   = 0.125;  // O-9 Baroque carrier (2.2e-ADOPTED idiom-#2 fit)
branch,else-if,4238,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,"} else if (presetName == ""Default"") {"
literal,0.70,4248,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,chordPrefs.bassNoteRootBonus                     = 0.70;   // O-9 Default carrier (== struct default)
literal,0.125,4249,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,presetKWStepIn                                   = 0.125;  // O-9 Default carrier (2.2e-ADOPTED == global initializer)
literal,0.70,4255,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,chordPrefs.bassNoteRootBonus                     = 0.70;   // O-9 Standard/Modal/Contemporary carrier
literal,0.10,4256,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,presetKWStepIn                                   = 0.10;   // O-9 Standard/Modal/Contemporary carrier (PINNED 0.10; NOT adopted — 2.2e mandate 4c)
literal,0.01,4277,main,ESTABLISHED,inference-affecting-manifested,yes,,,Per-carrier preset scoring constant delivered by the preset builder; recorded in tools/param_manifest.json (G2/G3/G5/G6). NOTE: the manifest's batch_analyze.cpp line references (~3843-3898) are stale vs HEAD (~4220-4256).,"+ mu::composing::params::getRegisteredGlobal(""kWStepOut"") + 0.01);"
branch,if,4283,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (paramOverridePath) {
branch,if,4301,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!score) {
branch,if,4312,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (validateSlices) {
branch,if,4317,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!outputPath.empty()) {
branch,ternary,4324,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,return ok ? 0 : 2;
literal,2,4324,main,ESTABLISHED,structural,n/a,,,Cardinality guard / exit-code constant; structural.,return ok ? 0 : 2;
branch,if,4330,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,"if (!staffIsEligible(score, si)) {"
branch,if,4339,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (decodeKeyMode) {
branch,if,4345,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (refStaff < score->nstaves() && score->staff(refStaff)) {
branch,if,4349,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (km == mu::engraving::KeyMode::MAJOR || km == mu::engraving::KeyMode::IONIAN) {
branch,else-if,4351,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,} else if (km == mu::engraving::KeyMode::MINOR || km == mu::engraving::KeyMode::AEOLIAN) {
branch,if,4358,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (ovInNeither) { decodeKeyPrefs.scaleScoreInNeither = *ovInNeither; }
branch,if,4359,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (ovInKeySigOnly) { decodeKeyPrefs.scaleScoreInKeySigOnly = *ovInKeySigOnly; }
branch,if,4360,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (ovInCandidateOnly) { decodeKeyPrefs.scaleScoreInCandidateOnly = *ovInCandidateOnly; }
branch,if,4361,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (ovInBoth) { decodeKeyPrefs.scaleScoreInBoth = *ovInBoth; }
branch,if,4362,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (ovLeadingTone) { decodeKeyPrefs.leadingToneWeight = *ovLeadingTone; }
branch,if,4364,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!outputPath.empty()) {
branch,if,4379,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (decodeChords) {
branch,if,4385,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (refStaff < score->nstaves() && score->staff(refStaff)) {
branch,if,4389,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (km == mu::engraving::KeyMode::MINOR || km == mu::engraving::KeyMode::AEOLIAN) {
branch,if,4395,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!outputPath.empty()) {
branch,if,4409,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (reachBackAB) {
branch,if,4413,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!outputPath.empty()) {
branch,if,4427,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (dumpVl) {
branch,if,4431,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!outputPath.empty()) {
branch,if,4447,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (dumpFullSpine) {
branch,if,4453,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!outputPath.empty()) {
branch,if,4468,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (dumpRegionKeyMargin) {
branch,if,4475,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!outputPath.empty()) {
branch,if,4490,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (dumpFanout) {
branch,if,4497,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!outputPath.empty()) {
branch,if,4512,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (dumpJointProbe) {
branch,if,4517,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (!outputPath.empty()) {
branch,if,4533,main,SURVIVES,arg-parse-dispatch,,,,Argument-parse / dispatch / disk-write branch in main(); routes to the standard path or a default-off diagnostic path.,if (dumpMode == RegionDumpMode::Batch) {
