file,dimension,locator,line,verdict,rubric_class,reason,flagged,finding
src/composing/analysis/progression/progressionrecognizer.h,field,compositeConfidence@242,242,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,endIndex@193,193,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,endIndex@257,257,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,endTick@165,165,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,endTick@195,195,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,endTick@259,259,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,extensions@152,152,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,functionalPlausibility@153,153,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,idioms@191,191,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,matchScore@196,196,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,memberQuality@214,214,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,memberQuality@240,240,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,memberRootPc@213,213,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,memberRootPc@239,239,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,modeCueFactor@126,126,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,name@190,190,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,name@254,254,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,overrides@269,269,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,position@180,180,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,position@212,212,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,position@236,236,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,priorStrength@197,197,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,priorStrength@241,241,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,priorStrength@261,261,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,quality@151,151,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,rankedCandidates@170,170,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,readOut@182,182,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,repetitions@260,260,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,rootPc@150,150,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
src/composing/analysis/progression/progressionrecognizer.h,field,schemaName@217,217,PUBLISHED,field,"Field on an L5-DORMANT value/contract struct; part of the dormant output surface (read by the module tests and, at engage, the L5->L6 consumer). No siloed/trapped datum found at the struct surface; a per-field consumer trace is an engage-step item.",no,
